datetime,data
27-03-2021 16:19:16,"2.93,0.02,0.7,5.32,0.07,0.24,0.24,0.57,0.17,0.26,0.82,0.02,6.9,0.5,4.37,0.15"
27-03-2021 16:19:18,"2.96,0.05,0.7,5.31,0.04,0.25,0.24,0.57,0.18,0.26,22.58,15.75,6.89,0.59,4.04,0.12"
27-03-2021 16:19:21,"6.9,6.32,9.42,8.31,7.26,7.33,10.03,6.14,9.43,5.84,9.28,8.29,6.96,11.37,7.88,10.63"
27-03-2021 16:25:23,"0.19,0.04,0.79,4.37,0.13,4.74,0.25,0.58,0.02,0.07,0.37,4.98,0.03,0.05,0.52,1.26"
27-03-2021 16:25:24,"0.18,0.09,0.79,4.39,0.25,4.73,0.26,0.58,0.02,0.03,0.28,4.98,0.03,0.01,0.43,1.38"
27-03-2021 16:25:26,"0.18,0.09,0.78,4.38,0.21,4.73,0.25,0.58,0.02,0.04,0.06,4.97,0.04,0.05,0.86,1.32"
27-03-2021 16:25:27,"0.15,0.07,0.77,4.39,0.27,4.75,0.25,0.58,2.98,5.42,0.04,4.97,0.11,41.3,0.88,1.44"
27-03-2021 16:25:29,"57.89,0.11,0.79,4.4,45.38,5.88,0.26,0.58,1.96,0.08,0.3,4.96,0.01,0.19,1.44,1.45"
27-03-2021 16:25:31,"0.26,0.08,0.78,4.38,0.35,4.69,0.26,0.58,0.03,0.04,0.15,4.97,0.19,0.2,1.46,1.41"
27-03-2021 16:25:32,"0.27,0.0,0.78,4.4,0.02,4.71,0.25,0.58,0.03,0.03,0.09,4.95,0.18,0.23,2.07,1.36"
27-03-2021 16:25:34,"0.34,0.05,0.77,4.41,0.27,4.71,0.26,0.59,0.04,0.01,0.24,4.95,0.15,0.2,2.49,1.4"
27-03-2021 16:25:35,"0.31,0.11,0.79,4.44,0.2,2.62,0.26,0.59,0.05,0.1,0.14,4.95,0.13,0.25,2.27,1.38"
27-03-2021 16:25:37,"0.17,0.12,0.57,4.43,0.12,0.02,0.14,2.46,0.04,0.08,0.04,4.95,0.12,0.2,2.41,1.47"
27-03-2021 16:25:39,"0.15,0.09,0.33,4.29,0.19,0.02,0.15,4.81,0.05,0.11,0.07,4.93,0.11,0.23,2.3,1.52"
27-03-2021 16:25:40,"0.18,0.14,0.37,4.23,0.23,0.02,0.14,4.84,0.04,0.1,0.08,4.92,0.1,0.18,2.33,1.39"
27-03-2021 16:25:42,"26.13,0.72,0.37,4.19,2.36,0.74,0.15,4.88,0.03,0.1,0.07,4.92,0.1,0.2,1.74,1.39"
27-03-2021 16:25:44,"118.13,4.72,0.35,4.19,29.3,4.68,0.16,4.89,0.1,8.5,0.08,4.92,0.05,0.27,1.79,1.41"
27-03-2021 16:25:45,"1.07,0.13,0.36,4.2,0.41,0.01,0.15,4.89,0.1,0.14,0.1,4.91,1.24,39.28,1.9,1.45"
27-03-2021 16:25:47,"0.99,0.11,0.36,4.17,0.35,0.0,0.15,4.89,0.02,0.12,0.06,4.9,0.25,0.14,1.58,1.47"
27-03-2021 16:25:48,"0.95,0.06,0.37,4.17,0.13,0.01,0.15,4.9,0.01,0.05,0.2,4.91,0.18,0.21,1.93,1.4"
27-03-2021 16:25:50,"0.91,0.17,0.37,4.15,0.04,0.0,0.16,4.9,0.02,0.05,0.08,4.9,0.15,0.16,1.63,1.41"
27-03-2021 16:25:52,"0.88,0.1,0.38,4.17,0.17,0.02,0.15,4.9,0.12,0.04,0.11,4.9,0.75,35.23,1.67,1.39"
27-03-2021 16:25:53,"2.36,42.46,0.39,4.17,27.49,10.26,0.15,4.9,6.48,4.08,0.05,4.88,0.13,1.36,1.71,1.36"
27-03-2021 16:25:55,"5.67,90.44,0.35,4.19,6.94,9.29,0.16,4.9,0.0,0.28,0.01,4.89,0.21,0.32,1.6,1.44"
27-03-2021 16:25:56,"0.78,0.21,0.38,4.16,0.24,0.0,0.16,4.9,0.03,0.02,0.01,4.87,0.17,0.32,1.38,1.38"
27-03-2021 16:25:59,"2.57,36.76,0.35,4.19,0.17,0.05,0.16,4.91,0.03,0.03,0.05,4.87,0.14,0.28,1.71,1.39"
27-03-2021 16:26:00,"0.27,9.29,0.39,4.13,0.1,4.72,0.15,4.9,1.65,78.1,65.25,4.24,0.07,7.32,1204.91,4.37"
27-03-2021 16:26:02,"0.39,0.13,0.39,4.17,0.09,0.06,0.16,4.91,0.03,0.14,0.63,4.92,0.1,0.24,3.69,0.72"
27-03-2021 16:26:03,"0.37,0.09,0.37,4.19,0.18,0.04,0.16,4.91,0.04,0.15,0.43,4.89,0.13,0.21,3.21,0.98"
27-03-2021 16:26:05,"0.43,0.16,0.36,4.16,0.08,0.05,0.16,4.91,0.02,0.13,0.68,4.85,0.1,0.22,1.31,1.25"
27-03-2021 16:26:06,"0.42,0.1,0.37,4.18,0.07,0.04,0.15,4.91,0.08,1.97,0.64,4.83,3.65,57.17,1.04,1.32"
27-03-2021 16:26:08,"93.74,11.35,4.09,1.79,24.4,5.53,29.47,3.96,0.03,0.0,0.45,4.82,0.13,0.42,1.62,1.35"
27-03-2021 16:26:12,"6.91,5.68,9.42,8.3,7.26,7.33,10.03,6.79,9.43,6.48,8.35,8.28,6.28,11.37,8.67,10.63"
27-03-2021 16:30:38,"7.0,5.0,0.66,5.21,0.16,0.38,0.06,5.39,0.0,0.09,0.68,0.01,0.0,0.01,0.17,0.1"
27-03-2021 16:30:41,"7.09,5.03,0.65,5.27,0.02,0.37,0.06,5.39,0.01,0.03,0.78,0.18,0.0,0.07,0.76,6.91"
27-03-2021 16:30:42,"7.07,5.1,0.64,5.25,0.17,0.38,0.04,5.39,0.0,0.05,28.21,2.28,0.0,0.07,106.48,167.19"
27-03-2021 16:30:44,"7.09,5.02,0.66,5.23,0.21,0.37,0.05,5.38,14.51,4.32,139.42,0.43,12.76,78.9,1.9,0.07"
27-03-2021 16:30:45,"7.11,5.04,0.64,5.23,0.05,0.38,0.05,5.38,0.07,0.15,0.4,0.01,0.09,0.06,1.5,0.09"
27-03-2021 16:30:47,"7.09,5.01,0.65,5.23,0.32,0.37,0.05,5.38,0.04,0.1,0.36,0.0,0.07,0.07,1.48,0.04"
27-03-2021 16:30:50,"7.05,5.01,0.65,5.21,0.25,0.37,0.05,5.38,0.21,0.09,0.44,0.0,0.65,0.0,0.64,0.15"
27-03-2021 16:30:51,"7.09,5.04,0.61,5.21,0.2,0.35,0.05,5.37,3.72,23.59,170.56,14.4,3.62,3.91,394.73,44.53"
27-03-2021 16:30:53,"7.08,5.01,0.63,5.23,0.14,0.35,0.05,5.37,0.13,0.02,70.35,10.22,0.01,0.09,128.53,33.11"
27-03-2021 16:30:55,"7.12,5.01,0.65,5.27,0.0,0.35,0.05,5.38,0.11,0.04,0.17,0.01,0.03,0.09,0.92,0.02"
27-03-2021 16:30:56,"7.11,5.02,0.65,5.26,0.2,0.35,0.06,5.37,0.12,0.06,0.07,0.01,0.04,0.0,1.0,0.03"
27-03-2021 16:30:58,"7.1,5.0,0.62,5.28,0.04,0.37,0.06,5.37,0.1,0.07,0.44,0.26,0.04,0.03,0.74,0.36"
27-03-2021 16:31:00,"7.12,5.03,0.62,5.33,0.1,0.37,0.06,5.38,2.19,6.26,146.2,13.1,0.47,3.02,1312.09,91.24"
27-03-2021 16:31:02,"7.14,4.99,0.64,5.28,0.22,0.36,0.05,5.38,8.73,25.25,0.04,0.08,1.39,5.46,1.0,0.11"
27-03-2021 16:31:03,"7.1,5.04,0.61,5.29,0.32,0.36,0.06,5.37,0.09,0.05,0.19,0.07,0.02,0.05,0.05,0.07"
27-03-2021 16:31:05,"7.12,5.03,0.6,5.32,0.08,0.36,0.05,5.38,0.07,0.05,0.44,0.04,0.05,0.04,1.0,0.07"
27-03-2021 16:31:06,"7.13,4.98,0.63,5.36,0.11,0.36,0.05,5.38,0.06,0.1,0.7,0.05,0.05,0.02,1.68,0.04"
27-03-2021 16:31:12,"8.09,5.18,0.64,5.32,0.06,0.21,0.05,5.38,0.05,0.04,0.16,0.03,0.03,0.02,0.24,0.09"
27-03-2021 16:31:14,"8.22,5.17,0.63,5.36,0.16,0.21,0.05,5.38,0.05,0.05,0.21,0.02,0.02,0.02,0.0,0.02"
27-03-2021 16:31:16,"8.33,5.29,0.62,5.31,0.05,0.23,0.05,5.38,0.04,0.0,0.64,0.01,0.02,0.12,0.39,0.03"
27-03-2021 16:31:17,"8.36,5.29,0.64,5.3,0.17,0.23,0.06,5.38,0.05,0.04,0.69,0.0,0.02,0.13,1.12,0.05"
27-03-2021 16:31:19,"8.42,5.21,0.64,5.29,0.12,0.23,0.06,5.38,0.05,0.02,0.7,0.0,0.0,0.0,1.18,0.0"
27-03-2021 16:31:20,"8.45,5.3,0.63,5.35,0.19,0.25,0.06,5.38,0.05,0.09,0.85,0.01,0.0,0.04,1.16,0.04"
27-03-2021 16:31:22,"8.46,5.29,0.63,5.32,0.25,0.24,0.05,5.38,0.03,0.08,0.97,0.0,0.01,0.07,0.88,0.06"
27-03-2021 16:31:23,"8.44,5.31,0.63,5.31,0.14,0.24,0.06,5.38,0.03,0.05,1.22,0.0,0.01,0.05,0.86,0.09"
27-03-2021 16:31:25,"8.48,5.2,43.99,50.39,0.27,0.26,28.89,11.5,0.04,0.05,1.03,0.0,0.01,0.05,1.42,0.02"
27-03-2021 16:31:26,"8.53,5.32,0.51,5.73,0.17,0.25,0.02,5.46,0.03,0.06,290.11,26.85,0.0,0.04,341.42,117.83"
27-03-2021 16:31:29,"8.49,5.3,18.63,2.45,0.31,0.26,12.46,4.25,0.03,0.02,86.15,59.36,0.0,0.09,1.97,0.31"
27-03-2021 16:31:30,"8.29,5.36,0.49,5.82,0.22,0.26,0.12,5.65,0.04,0.01,107.49,85.56,0.01,0.04,1.26,3.71"
27-03-2021 16:31:32,"8.56,5.29,0.47,5.75,0.18,0.26,0.14,5.58,0.03,0.02,0.41,0.03,0.01,0.02,0.74,0.29"
27-03-2021 16:31:33,"8.57,5.28,0.49,5.77,0.18,0.26,0.14,5.57,0.04,0.05,0.29,0.04,0.02,0.01,0.8,0.26"
27-03-2021 16:31:35,"8.55,5.19,0.49,5.69,0.23,0.27,0.12,5.56,0.03,0.05,37.78,6.36,0.02,0.01,107.59,28.0"
27-03-2021 16:31:42,"6.89,6.3,8.56,8.3,7.26,7.33,10.02,7.46,10.39,6.48,9.28,8.28,6.95,11.38,7.88,10.65"
27-03-2021 16:32:54,"0.07,0.04,0.0,0.02,0.07,0.01,0.01,0.0,0.02,0.03,0.02,0.0,0.01,0.01,0.48,0.23"
27-03-2021 16:42:48,"0.09,0.04,1.0,5.48,2.25,1.54,0.2,0.9,0.09,0.32,0.29,3.32,6.54,0.39,0.49,0.02"
27-03-2021 16:42:49,"0.12,0.02,1.0,5.49,2.2,1.54,0.2,0.9,0.09,0.31,0.32,3.32,6.53,0.36,0.76,0.01"
27-03-2021 16:42:51,"0.13,0.04,0.99,5.46,2.4,1.56,0.19,0.9,0.08,0.27,0.39,3.31,6.51,0.31,0.17,0.06"
27-03-2021 16:42:53,"0.11,0.0,1.0,5.44,2.38,1.57,0.2,0.9,0.08,0.2,0.35,3.29,6.5,0.27,0.44,0.04"
27-03-2021 16:42:54,"0.1,0.04,1.01,5.43,2.59,1.55,0.19,0.9,0.09,0.42,0.26,3.3,6.49,0.36,0.11,0.11"
27-03-2021 16:42:56,"0.14,0.02,1.23,3.51,2.26,1.55,18.23,0.51,0.09,0.27,41.61,3.76,6.48,0.33,2050.6,10.37"
27-03-2021 16:42:57,"85.45,11.18,3.14,1.52,18.02,4.24,27.66,0.01,0.09,0.34,9.76,3.45,6.47,0.32,216.39,0.24"
27-03-2021 16:42:59,"5.56,0.11,0.94,5.62,2.31,1.51,0.16,0.89,0.07,0.39,0.03,3.2,6.46,0.33,1.46,0.04"
27-03-2021 16:43:01,"0.2,0.1,0.94,5.61,2.28,1.49,0.16,0.89,0.06,0.34,0.17,3.2,6.46,0.33,1.38,0.05"
27-03-2021 16:43:02,"0.36,0.04,0.92,5.58,2.24,1.53,0.16,0.88,0.07,0.32,0.39,3.19,6.45,0.41,1.78,0.06"
27-03-2021 16:43:04,"0.4,0.04,0.94,5.59,2.55,1.55,0.16,0.88,0.08,0.3,0.26,3.2,6.44,0.39,1.27,0.08"
27-03-2021 16:43:05,"0.41,0.02,0.95,5.6,2.52,1.54,0.16,0.87,0.09,0.26,0.3,3.2,6.43,0.36,1.11,0.03"
27-03-2021 16:43:07,"0.49,0.06,0.95,5.57,2.43,1.57,0.17,0.87,0.08,0.32,0.36,3.2,6.43,0.4,0.86,0.01"
27-03-2021 16:43:09,"0.74,1.38,0.92,5.57,0.79,55.85,0.16,0.87,0.08,0.33,269.13,3.79,6.41,0.33,738.65,0.07"
27-03-2021 16:43:10,"0.91,0.07,0.92,5.57,2.16,2.74,0.16,0.87,0.07,0.33,284.96,4.46,6.42,0.34,2053.02,0.06"
27-03-2021 16:43:12,"0.81,0.01,0.94,5.58,2.3,1.34,0.16,0.87,0.06,0.32,0.26,3.13,6.41,0.35,1.28,0.06"
27-03-2021 16:43:14,"0.79,0.0,0.92,5.57,2.4,1.35,0.16,0.87,0.07,0.28,0.42,3.14,6.41,0.26,0.83,0.02"
27-03-2021 16:43:16,"0.74,0.06,0.93,5.62,2.27,1.38,0.16,0.87,0.07,0.33,0.57,3.15,6.4,0.33,0.7,0.12"
27-03-2021 16:43:17,"0.76,0.09,0.94,5.6,2.48,1.39,0.16,0.87,0.02,0.3,0.66,3.16,6.46,1.59,1.08,0.03"
27-03-2021 16:43:19,"0.65,0.27,10.52,2.32,2.95,1.68,25.6,0.02,0.19,19.22,0.46,3.16,5.69,37.52,0.13,0.05"
27-03-2021 16:43:20,"112.56,24.91,13.85,3.4,32.76,6.03,14.84,0.26,0.05,0.26,0.6,3.16,6.68,0.28,0.25,0.07"
27-03-2021 16:43:22,"0.32,0.17,0.81,5.81,2.61,1.15,0.15,0.91,0.05,0.3,0.48,3.15,6.55,0.32,0.35,0.05"
27-03-2021 16:43:23,"0.37,0.12,0.82,5.75,2.81,1.21,0.15,0.91,0.25,0.2,0.52,3.16,6.53,0.33,0.16,0.1"
27-03-2021 16:43:25,"0.47,0.17,0.82,5.73,2.67,1.27,0.15,0.9,0.93,0.28,0.65,3.16,6.38,0.72,0.27,0.01"
27-03-2021 16:43:27,"0.52,0.09,0.84,5.71,2.76,1.28,0.15,0.9,20.85,15.59,17.39,3.19,3.39,0.09,121.8,0.04"
27-03-2021 16:43:28,"0.56,0.04,0.84,5.72,2.67,1.32,0.15,0.9,0.05,0.22,7.96,3.28,6.73,0.06,406.04,4.1"
27-03-2021 16:43:30,"0.53,0.07,0.84,5.69,2.85,1.33,0.15,0.89,0.03,0.25,0.5,3.19,6.65,0.08,1.44,0.14"
27-03-2021 16:43:32,"0.63,0.03,0.82,5.71,2.83,1.34,0.14,0.89,0.03,0.22,0.72,3.19,6.62,0.06,1.04,0.17"
27-03-2021 16:43:33,"0.54,0.05,0.87,5.68,2.64,1.35,0.14,0.9,0.03,0.34,0.63,3.19,6.59,0.09,1.32,0.11"
27-03-2021 16:43:35,"0.64,0.02,0.08,0.21,2.75,1.37,0.06,0.07,0.03,0.36,0.84,0.08,6.6,0.18,1.55,0.15"
27-03-2021 16:43:36,"0.61,0.06,0.06,0.14,2.57,1.37,0.06,0.07,0.04,0.19,0.71,0.09,7.9,3.18,1.55,0.12"
27-03-2021 16:43:38,"0.3,0.05,0.06,0.1,2.97,4.15,0.06,0.06,0.14,0.04,0.84,0.07,9.12,6.77,1.64,0.11"
27-03-2021 16:43:40,"0.29,0.02,0.05,0.09,3.14,5.3,0.21,0.06,0.13,0.07,0.95,0.08,8.94,6.76,1.22,0.13"
27-03-2021 16:43:42,"0.29,0.04,0.06,0.04,3.16,5.31,0.06,0.05,0.14,0.13,0.98,0.08,8.89,6.77,0.9,0.16"
27-03-2021 16:43:43,"0.36,0.01,0.06,0.03,3.15,5.16,0.05,0.06,0.15,0.15,0.93,0.06,8.82,6.61,0.7,0.19"
27-03-2021 16:43:45,"0.33,0.05,0.16,0.02,3.19,5.18,0.1,2.07,0.14,0.18,62.83,5.66,8.78,6.7,1702.67,0.13"
27-03-2021 16:43:46,"0.32,0.07,12.17,0.03,3.04,5.17,6.41,18.55,0.15,0.17,56.06,6.59,8.75,6.67,90.56,0.1"
27-03-2021 16:43:48,"0.34,0.07,7.26,0.04,3.01,5.17,0.02,0.02,0.14,0.2,1.67,0.08,8.71,6.67,1.3,0.04"
27-03-2021 16:43:50,"0.34,0.03,0.05,0.0,3.18,5.19,0.04,0.01,0.15,0.12,1.88,0.07,8.68,6.63,1.07,0.01"
27-03-2021 16:43:52,"0.37,0.04,0.07,0.01,3.21,5.19,0.05,0.01,0.13,0.14,1.7,0.06,8.65,6.67,0.86,0.05"
27-03-2021 16:43:53,"0.4,0.06,4.48,31.87,3.18,5.2,8.45,29.4,0.13,0.16,0.17,0.17,8.62,6.69,0.78,0.02"
27-03-2021 16:43:55,"0.43,0.06,0.07,0.12,3.12,5.18,0.02,0.0,0.14,0.16,74.02,1.59,8.6,6.63,851.42,9.69"
27-03-2021 16:43:57,"0.41,0.03,0.06,0.06,3.34,5.17,0.01,0.01,0.14,0.18,0.54,0.04,8.59,6.58,0.55,0.03"
27-03-2021 16:43:59,"0.41,0.02,0.05,0.02,3.11,5.17,0.0,0.01,0.13,0.25,0.69,0.04,8.56,6.61,0.44,0.1"
27-03-2021 16:44:01,"0.38,0.0,0.03,0.01,3.23,5.18,0.01,0.01,0.14,0.3,0.66,0.04,8.55,6.58,0.09,0.07"
27-03-2021 16:44:02,"0.41,0.02,17.09,17.74,3.12,5.18,13.26,9.55,0.14,0.17,265.16,3.1,8.53,6.65,793.52,7.57"
27-03-2021 16:44:04,"44.95,29.35,0.01,0.1,66.5,24.29,0.04,0.03,0.14,0.25,0.9,0.04,8.52,6.6,0.33,0.12"
27-03-2021 16:44:06,"0.77,0.02,0.04,0.04,3.92,4.19,0.03,0.02,0.15,0.2,0.9,0.04,8.52,6.52,0.92,0.1"
27-03-2021 16:44:07,"0.23,0.01,0.03,0.05,2.8,4.43,0.02,0.02,0.14,0.22,1.08,0.04,8.49,6.57,1.39,0.12"
27-03-2021 16:44:09,"0.09,0.09,0.04,0.03,2.96,4.49,0.02,0.02,0.13,0.2,0.89,0.04,8.49,6.59,1.27,0.15"
27-03-2021 16:44:10,"0.03,3.72,0.02,0.01,3.07,4.56,0.0,0.01,17.93,44.07,152.16,4.22,8.93,4.93,397.54,14.93"
27-03-2021 16:44:12,"0.06,0.09,0.02,0.0,3.14,4.58,0.01,0.01,0.09,1.46,199.96,12.86,8.47,6.78,563.06,62.05"
27-03-2021 16:44:13,"0.11,0.05,0.0,0.03,2.97,4.64,0.02,0.01,0.15,0.22,1.09,0.03,8.43,6.98,1.35,0.23"
27-03-2021 16:44:15,"0.16,0.05,0.0,0.06,3.3,4.68,0.01,0.0,0.15,0.25,1.21,0.03,8.41,7.06,1.59,0.2"
27-03-2021 16:44:17,"0.17,0.04,0.01,0.07,3.21,4.69,0.02,0.01,0.16,0.27,1.35,0.02,8.4,6.92,2.13,0.32"
27-03-2021 16:44:19,"0.16,0.04,0.01,0.05,3.28,4.72,0.18,0.5,0.14,0.18,171.62,1.98,8.39,6.94,1482.94,16.15"
27-03-2021 16:44:20,"0.16,0.06,2.23,43.01,3.38,4.72,2.27,26.04,0.15,0.17,1.61,0.02,8.38,6.93,0.01,0.33"
27-03-2021 16:44:22,"0.19,0.0,0.06,0.95,3.33,4.73,0.03,0.01,0.15,0.25,1.58,0.02,8.37,6.9,0.51,0.34"
27-03-2021 16:44:23,"0.23,0.1,0.03,0.16,3.33,4.74,0.03,0.04,0.15,0.14,1.8,0.01,8.36,6.94,0.01,0.26"
27-03-2021 16:44:25,"0.23,0.06,0.05,0.12,3.26,4.76,0.02,0.02,0.16,0.19,1.79,0.0,8.35,6.9,0.35,0.28"
27-03-2021 16:44:27,"0.27,0.02,7.01,120.22,3.2,4.77,0.84,15.48,0.14,0.14,1.93,0.01,8.34,6.87,0.53,0.26"
27-03-2021 16:44:28,"0.24,0.05,0.04,0.2,3.35,4.79,0.01,0.06,0.14,0.23,375.68,4.16,8.34,6.78,2522.25,10.35"
27-03-2021 16:44:30,"0.24,0.1,0.09,0.1,3.2,4.79,0.02,0.05,0.12,0.27,25.39,0.53,8.36,6.77,236.2,1.66"
27-03-2021 16:44:31,"0.21,0.06,0.07,0.03,3.35,4.8,0.01,0.04,0.15,0.25,0.63,0.01,8.34,6.75,3.88,0.24"
27-03-2021 16:44:33,"0.21,0.01,0.08,0.01,3.39,4.81,0.01,0.04,0.14,0.26,0.7,0.01,8.33,6.75,2.79,0.2"
27-03-2021 16:44:34,"0.24,0.02,0.07,0.05,3.4,4.81,0.01,0.03,0.14,0.22,0.81,0.0,8.32,6.9,2.23,0.23"
27-03-2021 16:44:36,"0.26,0.02,0.08,0.01,3.18,4.82,0.01,0.03,0.15,0.21,99.85,1.79,8.32,6.82,788.4,9.27"
27-03-2021 16:44:38,"0.22,0.03,0.29,21.36,3.29,4.83,0.71,50.19,0.14,0.23,235.96,3.16,8.33,6.87,838.17,9.28"
27-03-2021 16:44:39,"0.27,0.06,0.06,19.28,3.41,4.84,0.09,1.31,0.13,0.31,0.92,0.0,8.33,6.84,1.79,0.4"
27-03-2021 16:44:41,"0.27,0.01,0.11,0.15,3.29,4.84,0.0,0.21,0.14,0.28,0.95,0.02,8.33,6.84,1.79,0.29"
27-03-2021 16:44:45,"0.27,0.09,0.1,0.06,3.23,4.85,0.0,0.0,0.13,0.26,1.04,0.01,8.31,6.79,0.33,0.35"
27-03-2021 16:44:47,"0.25,0.07,0.12,0.1,3.51,3.64,0.01,0.0,0.13,0.3,0.96,0.01,8.31,6.78,0.56,0.26"
27-03-2021 16:44:49,"4.26,4.18,0.12,0.1,0.32,0.13,0.0,0.0,0.14,0.32,0.91,0.01,8.3,6.74,0.52,0.32"
27-03-2021 16:44:51,"7.41,5.21,0.12,0.07,0.39,0.18,0.01,0.0,0.14,0.28,0.92,0.01,8.29,6.82,0.16,0.32"
27-03-2021 16:44:52,"7.35,5.13,0.13,0.01,0.18,0.2,0.0,0.0,0.14,0.26,1.03,0.0,8.29,6.84,0.15,0.31"
27-03-2021 16:44:55,"7.39,5.16,0.11,0.04,0.21,0.21,0.01,0.0,0.12,0.38,72.92,5.0,8.35,6.68,0.0,0.33"
27-03-2021 16:44:57,"4.08,2.62,0.11,0.03,136.09,9.34,0.01,0.01,0.15,0.29,211.69,6.07,8.34,6.79,0.21,0.24"
27-03-2021 16:44:58,"7.77,5.29,0.13,0.06,0.26,0.29,0.0,0.01,0.16,0.14,0.73,0.04,8.27,6.82,0.61,0.26"
27-03-2021 16:45:01,"7.68,5.27,0.1,0.05,0.18,0.31,0.0,0.01,0.16,0.22,0.81,0.02,8.26,6.97,0.41,0.28"
27-03-2021 16:45:05,"6.9,6.31,8.56,8.31,7.26,7.33,10.03,7.51,9.43,6.48,9.28,8.29,6.95,11.36,7.88,10.63"
27-03-2021 16:45:07,"10.03,10.09,13.7,13.3,11.62,11.73,16.04,10.92,15.09,10.38,14.85,13.26,11.12,18.17,12.61,17.02"
27-03-2021 16:45:09,"10.03,10.09,13.7,13.3,11.62,11.73,16.04,10.92,15.09,10.38,14.85,13.26,11.12,18.17,12.61,17.01"
27-03-2021 16:45:10,"10.03,10.09,13.7,13.3,11.62,11.73,16.04,10.92,15.09,10.38,14.85,13.26,11.12,18.17,12.61,17.01"
27-03-2021 16:47:28,"0.01,0.04,0.0,0.02,0.2,0.01,0.01,0.0,3.89,0.18,0.35,5.64,6.89,0.27,1.89,3.56"
27-03-2021 16:47:30,"0.05,0.05,0.0,0.03,0.05,0.01,0.01,0.0,3.9,0.17,0.27,5.63,6.88,0.29,1.86,3.65"
27-03-2021 16:47:32,"0.01,0.01,0.01,0.05,0.26,0.0,0.01,0.0,3.9,0.16,0.42,5.62,6.87,0.24,1.89,3.62"
27-03-2021 16:47:33,"0.03,0.03,0.01,0.05,0.29,0.01,0.01,0.0,3.58,5.63,0.53,5.61,7.0,37.63,1.79,3.64"
27-03-2021 16:47:35,"0.01,0.12,30.28,0.14,0.2,0.02,26.79,0.33,4.05,3.08,0.39,5.6,7.28,0.98,1.67,3.6"
27-03-2021 16:47:36,"0.02,0.01,18.05,0.06,0.18,0.02,5.86,0.08,3.99,0.2,0.34,5.59,6.92,0.23,1.7,3.64"
27-03-2021 16:47:38,"0.0,0.05,0.02,0.06,0.23,0.01,0.01,0.02,3.98,0.12,0.2,5.57,6.89,0.17,1.51,3.67"
27-03-2021 16:47:40,"0.02,0.04,5.46,0.05,0.12,0.01,6.32,0.15,3.97,0.13,0.34,5.55,6.87,0.21,1.38,3.72"
27-03-2021 16:47:41,"0.01,0.06,6.23,0.1,0.09,0.01,21.02,0.25,2.92,13.68,0.28,5.55,9.27,40.12,1.54,3.71"
27-03-2021 16:47:43,"0.07,0.03,0.03,0.03,0.25,0.01,0.03,0.04,3.98,0.1,0.44,5.55,6.7,0.57,1.8,3.75"
27-03-2021 16:47:44,"0.06,0.04,0.03,0.03,0.13,0.01,0.02,0.04,3.97,0.15,0.54,5.54,6.71,0.4,1.62,3.79"
27-03-2021 16:47:46,"0.03,0.01,0.05,0.04,0.08,0.0,0.03,0.04,3.92,0.11,0.39,5.54,6.74,0.5,1.67,3.83"
27-03-2021 16:47:47,"0.04,0.0,0.05,0.03,0.03,0.02,0.02,0.04,3.88,25.74,0.34,5.57,9.28,57.61,1.22,3.92"
27-03-2021 16:47:50,"0.01,0.04,0.05,0.0,0.16,0.02,0.03,0.04,4.03,20.27,337.87,9.15,9.15,27.39,791.67,13.12"
27-03-2021 16:47:51,"0.04,0.03,0.05,0.02,0.08,0.01,0.02,0.04,4.05,18.79,338.29,8.89,9.0,24.05,1032.58,12.53"
27-03-2021 16:47:53,"0.01,0.01,0.05,0.03,0.11,0.02,0.03,0.05,4.13,19.17,318.51,8.24,9.13,20.31,1382.67,11.59"
27-03-2021 16:47:54,"0.01,0.07,0.04,0.06,0.0,0.03,0.03,0.04,4.21,11.36,719.22,9.97,8.06,8.02,1553.6,13.05"
27-03-2021 16:47:56,"30.19,18.99,0.03,0.05,106.53,64.76,0.03,0.04,4.02,0.06,222.83,5.8,6.6,0.15,0.19,3.24"
27-03-2021 16:47:58,"26.81,19.55,15.68,18.82,16.27,11.96,20.16,5.22,3.97,0.02,1.54,5.18,6.62,0.1,1.06,3.06"
27-03-2021 16:47:59,"25.54,19.52,13.7,17.31,21.16,18.5,16.52,4.9,3.96,0.03,1.56,5.21,6.61,0.18,1.66,3.21"
27-03-2021 16:48:01,"23.64,17.77,12.96,15.85,21.06,19.84,19.3,4.71,3.97,0.04,1.57,5.23,6.63,0.17,2.38,3.3"
27-03-2021 16:48:03,"23.89,17.83,12.53,15.0,20.96,19.21,20.8,4.62,3.94,0.08,1.43,5.26,6.65,0.2,2.06,3.34"
27-03-2021 16:48:04,"22.87,17.26,12.34,14.62,20.71,19.8,21.48,4.58,3.95,0.05,1.42,5.26,6.66,0.26,2.06,3.37"
27-03-2021 16:48:07,"18.33,11.03,0.3,0.62,114.03,92.45,0.04,0.03,3.95,0.08,1.13,5.29,6.66,0.26,1.58,3.38"
27-03-2021 16:48:08,"0.56,0.24,0.02,0.19,76.84,64.26,0.04,0.08,10.62,26.82,1.12,5.28,8.75,5.09,1.46,3.39"
27-03-2021 16:48:10,"6.05,9.77,0.0,0.1,70.9,19.91,0.03,0.07,1.87,37.34,1.3,5.29,9.49,13.0,1.34,3.43"
27-03-2021 16:48:12,"6.18,9.45,0.02,0.07,72.51,19.47,0.01,0.06,10.06,38.37,1.04,5.29,9.54,12.35,1.84,3.56"
